player_id,ace,df,svpt,1stIn,1stWon,2ndWon,SvGms,bpSaved,bpFaced,1st_serve_strength,2nd_serve_press,bp_convert,serve_aggression,player,height,dob,hand,ioc
202265,4.1302684409774,3.327813467936217,74.84883560858093,45.131719628312496,29.365498451302052,13.441080647011587,11.2854914017598,4.553418607319032,8.399145348170242,0.39233073183486494,0.4523009788680771,0.5421288022252165,1.2411357993353749,Bogdan Bajic,,19980603,U,SRB
202266,3.086845627318267,2.5518756452908113,58.89922373905395,35.421146418875,20.910332300868035,9.960720431341057,9.523660934506532,3.368945738212688,7.5994302321134946,0.35501880964524746,0.42425622402989577,0.44331556910362513,1.209637946472157,Milos Dabic,,19990328,U,SRB
202267,4.497173626247562,3.1387748078467363,74.17934495812779,45.020525983709994,30.343656074337503,13.860601411035907,11.330699560623616,4.251508546518298,7.531778421475279,0.40905802135979585,0.4753485188544972,0.5644760518174589,1.432779949895455,Nikita Mishin,,19981121,U,RUS
202268,4.1302684409774,3.327813467936217,74.84883560858093,45.131719628312496,29.365498451302052,13.441080647011587,11.2854914017598,4.553418607319032,8.399145348170242,0.39233073183486494,0.4523009788680771,0.5421288022252165,1.2411357993353749,Hendrawan Susanto,,19981205,R,INA
202269,4.309020406372943,3.1385075815343924,73.19920371957431,44.32326927099853,29.654679497128665,13.456029293672271,11.17764376569382,4.284446888770422,7.688979782574954,0.4051229793528295,0.46599459205850735,0.5572191643005736,1.3729520419182086,Justin Barki,178.0,20000526,R,INA
202271,4.736182055706302,3.0378734492535115,74.2144264198739,45.28535257168142,31.259370734642374,14.314522759889776,11.418389237327162,3.983747919266365,6.842860303465197,0.4212034269158135,0.4948144152490441,0.5821758362141356,1.5590452068632614,Lorenzo Joaquin Rodriguez,196.0,19990929,R,ARG
202272,4.542345553570746,3.2578177835319058,74.17831586154404,44.80404864787107,30.208992007953807,13.997985509067304,11.329163728112896,4.259197681596443,7.572033210056612,0.40724828620185666,0.4765390539700545,0.562490623514394,1.3942908540155776,Niklas Johansson,,19981007,U,SWE
202273,4.479405626494648,3.2725673087953693,75.15316313834151,45.612976853363456,30.435965972767626,13.883705800337095,11.41369064690429,4.393994052293926,7.855082685468712,0.404985827632315,0.46999384724250426,0.5593822787406771,1.3687741733433663,Anurag Nenwani,180.0,19980509,R,IND
202274,4.1302684409774,3.327813467936217,74.84883560858093,45.131719628312496,29.365498451302052,13.441080647011587,11.2854914017598,4.553418607319032,8.399145348170242,0.39233073183486494,0.4523009788680771,0.5421288022252165,1.2411357993353749,Shane Biddaiah,,19951222,R,IND
202275,4.52952944073886,3.0061087302497764,72.83853175968869,44.71060097856587,30.676039544149273,13.739733798762135,11.22154651418782,4.000596603790076,6.923943930943186,0.42115126160638,0.4884729668057604,0.5777915944569343,1.5067749812545048,Fermin Tenti,181.0,19970614,R,ARG
202276,4.619475354670949,3.0757619211502427,73.95618140797676,44.98346143550916,30.669708615349318,14.000441665710682,11.345768946911555,4.150871859584719,7.242656112576957,0.4147010842293346,0.4832284189753369,0.5731145860117094,1.501896264430129,Angel Santiago Setien,,20010108,U,ESP
202277,4.792012792268451,2.948403834402868,72.97874163316813,44.6570056633414,31.374161034150955,14.3195144720731,11.274713077879914,3.8994131219081645,6.43718221256611,0.42990822165521836,0.5056015806138704,0.6057639807517128,1.6252905114628093,Damien Wenger,173.0,20000317,R,SUI
202278,3.4418903674811667,3.606511223280181,72.37402967381745,41.60976635692708,25.971248709418376,13.700900539176322,11.237909501466499,4.294515506099193,8.665954456808535,0.35884762568103795,0.44535116599571484,0.49556174423754834,0.9543545395672347,Matteo Vialmin,,19980916,R,SUI
202279,4.65829225012089,3.0276758785030853,72.465964222391,43.752846830651,29.94882166812122,13.810962646828617,11.106808380810097,4.07898548304419,7.127377683356979,0.4132812140084302,0.4809983694352069,0.5722982089989367,1.5385703165288271,Leopold Zima,185.0,20000513,R,GER
202280,4.1302684409774,3.327813467936217,74.84883560858093,45.131719628312496,29.365498451302052,13.441080647011587,11.2854914017598,4.553418607319032,8.399145348170242,0.39233073183486494,0.4523009788680771,0.5421288022252165,1.2411357993353749,Gijs Buntsma,,19960201,R,NED
202281,4.795340920041299,2.982942480211082,73.40161780429047,44.94350836296891,31.282090168635996,14.161399242858783,11.358885934219733,3.934808122060342,6.680465618905587,0.42617712121881185,0.4976226292213299,0.5890020765805474,1.607587452918667,Lukas Krainer,198.0,20001012,R,AUT
202282,4.1302684409774,3.327813467936217,74.84883560858093,45.131719628312496,29.365498451302052,13.441080647011587,11.2854914017598,4.553418607319032,8.399145348170242,0.39233073183486494,0.4523009788680771,0.5421288022252165,1.2411357993353749,Arnaud Destrebecq,,19980220,U,BEL
202283,4.374871897824175,3.20178769454323,74.40250850827884,45.057590531910826,30.017603533325683,13.720761156361133,11.315630174335675,4.352145233451876,7.820900730373599,0.4034488101968443,0.4675685639132032,0.556476214632119,1.366384127097614,Nikita Tatyanin,,19990518,U,RUS
202284,4.1302684409774,3.327813467936217,74.84883560858093,45.131719628312496,29.365498451302052,13.441080647011587,11.2854914017598,4.553418607319032,8.399145348170242,0.39233073183486494,0.4523009788680771,0.5421288022252165,1.2411357993353749,Pierre Joffre,,20000709,U,FRA
202285,4.3560562472975,3.2114819848042293,74.43684136214823,45.06329277009557,29.967441603939253,13.699247271026554,11.313311807214454,4.367627800672427,7.865381085588725,0.4025888398211635,0.4663803975912205,0.5552976712946528,1.3564006444205656,Jonathan Morr,,19980811,R,GER
202286,4.1302684409774,3.327813467936217,74.84883560858093,45.13171962831249,29.365498451302056,13.441080647011587,11.2854914017598,4.553418607319032,8.399145348170242,0.39233073183486494,0.45230097886807696,0.5421288022252165,1.2411357993353749,Odeda Muhammad Arazza,,20010729,R,INA
202287,4.554247766178476,3.10936879405504,74.0752019680573,45.003229194549604,30.49581392680968,13.9258601965508,11.33773194089132,4.204544759282628,7.396854677322728,0.4116872194281709,0.4790132511833172,0.5684233289282968,1.4646856172992788,Roi Ginat,,20010218,U,ISR
202288,4.1302684409774,3.327813467936217,74.84883560858093,45.131719628312496,29.365498451302052,13.441080647011587,11.2854914017598,4.553418607319032,8.399145348170242,0.39233073183486494,0.4523009788680771,0.5421288022252165,1.2411357993353749,Federico Morgotti,,19980101,L,ITA
202289,3.086845627318267,3.218542311957478,65.89922373905395,36.75447975220833,22.576998967534703,12.960720431341059,9.856994267839866,3.368945738212688,7.5994302321134946,0.3425988606016745,0.4447018109745907,0.44331556910362513,0.9590818819622933,Pawin Jirapoomdaje,,20010415,U,THA
202290,4.471119938052082,3.023212114259493,73.20957783641161,44.99418205804749,30.22055638407709,12.92238528163359,11.423601280271656,4.340824825054492,7.85194935184123,0.4127951188518745,0.45799057305950036,0.5528340327407483,1.4789302749132234,Dhakshineswar Suresh,193.0,20000329,R,IND
202291,4.1302684409774,3.327813467936217,74.84883560858093,45.131719628312496,29.365498451302052,13.441080647011587,11.2854914017598,4.553418607319032,8.399145348170242,0.39233073183486494,0.4523009788680771,0.5421288022252165,1.2411357993353749,Ankit Chopra,,19900811,U,IND
202292,4.42379258919353,3.1765825398646323,74.31324308821841,45.04276471263049,30.148024549730412,13.776697258231042,11.321657928850852,4.311890558678445,7.70525180681427,0.40568845197539316,0.47066867447308425,0.5596041072746191,1.3926263585947252,Mate Voros,,20000306,U,HUN
202293,3.4201789606516004,2.5518756452908113,72.56589040572062,44.421146418875,28.243665634201367,12.627387098007725,10.523660934506532,4.702279071546021,8.26609689878016,0.3892140711881187,0.4486588012280215,0.5688632893040418,1.3402608209222628,Charles Bertimon,,19990920,U,FRA
202294,4.1302684409774,3.327813467936217,74.84883560858093,45.131719628312496,29.365498451302052,13.441080647011587,11.2854914017598,4.553418607319032,8.399145348170242,0.39233073183486494,0.4523009788680771,0.5421288022252165,1.2411357993353749,Mateusz Piatek,,19970303,R,POL
202295,2.5651342204887,3.830573400634775,70.59108447095713,40.39919314748958,25.682749225651026,13.88720699017246,10.476079034213233,4.943375970326183,8.866239340751788,0.3638242622015182,0.45996479125433964,0.5575504766271089,0.6696475815780345,Luka Vukovic,,20010304,R,CAN
202296,4.1302684409774,3.327813467936217,74.84883560858093,45.131719628312496,29.365498451302052,13.441080647011587,11.2854914017598,4.553418607319032,8.399145348170242,0.39233073183486494,0.4523009788680771,0.5421288022252165,1.2411357993353749,Ivan Mitric,,19990501,U,CAN
